x,y
-1.2837904831006541,0.42810499426275933
-3.2681125675628455,1.1773033131867798
-3.802906298594178,3.578656396509571
1.2306090262048544,-1.0899967877223797
0.6959213995784618,-0.8177159676345124
-4.032371194757175,2.1439664724654155
-4.190818352073258,2.5007164435797997
-2.675192168288149,2.6595622913330836
-2.7885334374145225,2.659207599055062
-1.3950935198408756,1.5894050042637482
-2.4316810186076867,-0.24938323814205154
-0.4222977948756705,0.9050101507251123
-3.5672126421487147,4.130336780145141
-5.086559195476178,2.718272038129722
0.5330844890598213,-0.3917589822807274
-2.562968742778676,0.6840552693594594
-0.18203606573600015,0.6469771631855902
1.465062619023461,-1.1163186485424408
0.9204541535974092,-0.5567499485069872
-3.9616844925229793,1.9052921983451263
-2.8429309529339557,0.6925509494520632
0.795237299689512,-0.08143118663101362
-0.06791942131938977,0.7651406465958531
-3.681719613332353,4.409980983471897
-0.502291775755387,1.5183092605118889
-4.199120157717928,2.20920233734422
-2.2328773047276576,2.2215931845237433
-3.3264005920479955,3.6905169052683484
-3.8606483167093146,1.8272476298747045
1.0296101503167703,-0.7383014737233368
-2.8025240425354068,0.08069654393747948
-3.476671092155127,1.6993641304073757
0.5394917905308568,-0.02942286053210038
-0.10875557715393627,0.27057859564719
1.706409020266758,-1.9935776580498321
-2.395893963686457,2.4524458774805136
-2.9633022853599758,0.9431693149593512
-0.2124844160682369,0.5059863095044234
1.218543944391228,-0.8306659323392815
-3.105458750557649,2.776269866739957
2.033797933851606,-2.5257465413310274
-2.640751794334183,0.006984404377678529
-4.018085741662276,4.584260459703032
-3.3760780125352174,3.8576444159022354
-2.689401908595848,2.487462567429879
-3.403013703477926,0.9753372572237571
-3.2190092558442744,3.2187548194120215
1.505236549343866,-1.3624858931355837
-3.322633002131194,3.9983614098975684
-0.19298208533555625,1.4487959570966924
0.9444017831713336,-0.839192106720087
-2.882617210176313,3.234978858901644
0.817132497395124,-0.08320231398922365
-3.1526062728901323,0.6510691075497995
2.291871105831519,-2.471579618956095
-3.667867029186735,1.4945217225303813
-2.008247880313958,1.8602051559216561
1.9055988992247106,-1.991806258340494
-2.3042242004930475,2.4375436608305017
-3.951887303381339,1.6668087632395965
0.8922667394593106,-0.547416132991526
-2.4568052797976376,0.14791683579349765
-1.4389258795500786,1.4720166659289973
1.7027604670787546,-2.072748318079811
-3.7931355348219644,2.413435903804768
-1.1439410368581266,0.44546566603077725
0.2610221501380818,-0.3283143048927069
1.069219022247641,-0.6261015507242258
-2.810600992321113,0.4930662317544157
1.5490989337099432,-1.261769084338636
1.7373560017232372,-1.5132903592467493
1.4147697309516727,-1.1050626904410086
1.0911996919880353,-1.1699177476114269
0.2723204154559836,0.0026619454420334946
-2.0691762410093095,1.8221011316534577
-2.977350537866433,2.6759591429344796
-3.3726979276316844,1.2816036194310474
-2.8732605570593748,2.6183268849025527
-3.3174600037983386,0.8856759848033579
-2.857417613591956,3.2654739507535275
-2.654411155939151,2.4543268133125675
-3.361663992979327,0.9648854882874889
-3.1955474041975913,3.832681908006512
-2.4901288822055174,2.9343697263021307
-2.5602290815746165,2.2664334899986893
0.9441815140468914,-0.9001785000606585
-1.423940495726333,-1.3930019242099436
1.0209176234255588,-1.469914041806113
-3.4030423722432817,1.9055212836057673
-2.922834198298949,0.746785345530728
-2.352456571724288,2.5693920345850576
0.03544485677378695,-0.028541203815762146
0.67171648207116,-0.12812241723904846
-3.0204812657247793,0.9576177499287272
-3.487394536642992,1.360097003732178
0.7333593490678578,-0.29481719991189864
-2.6103634944205596,1.9803298435703547
-3.7816673474820974,3.645045388725345
-4.376687050063764,2.2803096099249074
-2.966257272532296,0.5494103788800098
-2.684577981249776,0.9623794969516316
1.683603036785307,-1.8130062648064478
1.104462869996037,-0.8863072899607422
-2.3843747582268713,2.4396530024591763
-2.3231050706354983,1.5318215110341245
-3.252442008895456,3.5056631155916156
-2.38047240638238,2.247695281201322
-2.6093243063764726,3.042935802603937
-4.106618407688245,2.811034449124077
-3.7905532280640792,2.474450950352383
1.0294996647997139,-1.0081181727890947
-0.2689604512889661,1.1151559741608996
-2.5160190257593067,0.45294897151353086
-3.0847925933906186,2.763744633057867
-2.0995479032589306,1.6927868115330393
-1.6914998703265216,1.202815055396565
-5.039398846339928,3.1213798679909197
-3.1460968259932893,3.08652390834612
-2.844689432128397,0.8186035626311703
1.0878264381714304,-1.2820635507566647
-1.326250591424412,0.6986572845434403
-3.214703256262776,1.2955190471398697
-3.1372452621777964,0.6333137147978166
-3.8262649092429863,1.7547338041446372
-3.77714790223425,4.247017813050716
0.41149042510926215,0.272928391286668
-2.127262750497313,-0.5701703946560522
-3.172190542245225,1.5288113279816344
-2.5707085176606244,2.041162035272455
-3.8246272950795053,4.14440786985053
-2.215017984958304,-0.330100413933108
-2.6410278598496073,-0.13311931462190763
-3.577649892113324,3.117370903224199
1.1530660014474716,-1.2702097323839512
-1.206246562300148,0.2556113411087536
-2.4571858955934456,0.5178329176321316
-2.4141408931068824,-0.09146954531221221
-2.8957142457849976,2.9727520348874683
0.050839246428682684,0.9289752224723212
-2.775355800639397,0.07126999276020568
-1.879660747451519,1.4507718633700926
0.7482897086945467,-0.3560227838779626
-2.9665069252814305,1.0998374328173357
-3.990337689528382,4.461026729060478
-1.7210084364895228,-0.6121145235203629
-3.587721710445293,3.9056805395293206
-2.919545607097593,3.762702771592767
-2.2509065109510886,-0.15539426585412572
0.5037857463890335,0.5558340220286057
0.7476627556070641,-0.8096347700927153
-2.8073969805046466,0.7082331186514561
0.5701666329832195,-0.1706986020436536
-2.9303870329965735,1.1761236202899545
-1.7897793513357967,-1.5480787719212914
-2.190870556087389,2.5892183790896532
-3.126133718850071,3.5532843909220304
-3.114203753338798,3.3160869245161297
0.6452274935296709,0.10245757981698679
-2.1362454005021316,1.945450869199533
1.0932406061354214,-1.2196042638689721
-3.2096470490727476,3.3671446447975684
-3.1348242232217136,0.48454823166722716
1.5013372057652197,-1.734206626389225
-3.2997695242323863,3.3927814978175843
1.8444267980336126,-1.788060935873944
0.9273522951512502,-0.7197747695041924
1.1720372287068666,-0.5489449653850667
-2.241086723818425,1.8082694023085628
-2.3180722001735385,-0.018465879653113585
-2.8079606327430118,2.6685587375257365
-2.0579212005057257,1.655963987074273
1.2011098234850086,-1.0794616379619788
-1.685074511833069,-0.9370652660811115
-2.0912445233061603,-0.9724952261005251
1.9719735683875228,-2.7935668528159985
0.9060876462312188,-1.994590376269983
-1.7720586081741294,1.36292008226029
-0.09807935784682677,0.3230846650273143
-4.0172747129045625,1.6892101241763093
-3.6786244524891027,1.744481113262192
-4.02943409248709,2.3209191966685165
0.6945369956973823,-0.6637049284268661
1.7878780776837158,-1.6833089350651855
-2.9880280363004714,0.6244834932987813
1.2540003844966314,-1.2078601957623958
-2.795053459041181,0.6806961445842589
-1.1664456593941204,0.4026452305223837
-4.3774736598680395,4.9056324168093886
-3.9475284308699776,1.6446610385632243
-2.52936093693497,3.1401142665054658
-3.248896683854547,1.6013196741487215
-3.6882910493162884,1.3601916193302444
-3.7787314428420715,1.4293122754896956
-2.8669524371224417,2.9082358300872095
-1.9463289146340537,2.317835344977488
0.9128955719957943,-0.8885668565471747
0.8627878921894576,-0.703209525891765
0.9023435843385922,-0.6958907665322179
-3.419831864644083,4.071154739685339
-2.3422042911363583,0.043254242969526145
-2.973084762325471,1.0238261065228156
