x,y
94.70748887908782,9.368757977034715
43.50372534557958,92.88444763075225
18.224880672723998,71.0732396195384
43.674938339418,35.991509084820684
6.652107273509433,56.65111005679169
5.249282740492456,89.79046344659176
81.3604641017158,75.39117500586327
5.955819918019389,95.16476582510664
59.181351491881365,61.736394997098465
94.16945306021606,70.50409499842115
10.333405992090272,16.666919134006008
8.155411069418728,65.95608595848012
52.22625622430552,75.9224719110122
43.3096351929936,79.19357502621381
79.61493954948203,46.027754668101736
68.2774141899406,13.88297554238016
24.266114226186076,23.852953125020804
59.15476042465391,69.01304711507022
83.4174780597176,5.210999810110573
14.132696074519247,56.981128546472334
83.16246768355784,17.89219815278148
85.39094304954227,64.84705889350509
83.2996502392908,68.42783177502922
45.77802856828046,12.116142756205427
24.374672253710028,0.37399042546040207
76.5139701334204,0.5520458476608314
67.50244221365439,74.64699373150053
71.61727022866175,95.56457721189336
70.24866900100812,71.68885694365137
79.95485178730144,11.9629879322525
9.768899748483806,41.44527350333645
18.117411632470226,27.471140240419565
65.754699388362,28.78189386571125
62.67653153019421,52.44468858951866
38.7459378565044,24.077824367056564
12.685874810166908,95.42935172383231
92.62855407866904,23.38461206432173
6.708051636215428,57.282560988985495
75.40204738364682,49.210417339530565
45.594872369165444,97.64536628893488
61.48229452670185,91.46141517838913
20.84462984252583,93.04926354856585
56.11215533512935,79.83430917734357
77.48035157790305,43.234896789565965
4.434871841116661,49.77715389183538
63.72121768289084,69.00214150786735
91.49644065621729,7.263368766436207
72.94247429852953,71.25847138792264
39.70701938662652,31.83606771321983
27.081836215231945,38.033264516673746
19.923277817250007,26.953647463587835
15.080769922570486,35.41281632737202
23.92854952798668,39.544111376274586
16.503710374507484,38.74667241365037
18.322589283633015,14.789472137984488
10.977360427031,35.38645993572034
29.76896342438369,31.85002890976995
25.897396695616703,34.46079220229113
20.630429111039536,14.501670031711171
26.189107744066295,17.8318458108694
20.562243955470507,18.53184383136061
12.12472969318438,34.818413532559006
13.280983655293868,32.000564640134996
22.385551147072285,24.820657878548616
12.363041158912653,11.871066288590097
18.338307952000164,31.749877657979138
21.56146022462143,29.82024758946852
12.873207955332564,35.88665880017067
13.198028463477955,21.377270407731068
19.402591163646605,13.741822181961464
26.75961204840666,18.99286968612724
12.715422289625561,28.758659008143866
18.591815120283727,20.304413278547063
12.035088638890993,33.116774363919504
29.10287294481149,13.54525154700295
20.722741002924728,20.594991837951916
18.097859574736447,37.36740797249854
14.401742146553385,19.769709939583215
23.975131274415485,34.927693827062896
21.704095933334106,23.334699315955262
15.639487701008619,37.4365563298348
13.950924790073202,25.996828006861477
14.359022130050521,24.806796135225028
24.794756628412895,39.913556088694584
12.522607078369239,19.347312903576626
13.819080411101352,26.882527720409552
11.355502303048475,36.2329040596462
11.71998682861324,16.421072709214474
12.345726700923379,39.70813099181922
11.762373214346331,23.29117137636547
14.402356646719651,36.29964725343545
12.755648889307441,22.967200337819783
11.388092408765619,16.95284695039474
20.798847310654196,34.02837709521047
29.434711236914993,20.352171803892823
21.577270036721448,18.838512962995807
10.86480268074939,28.357432040171833
14.9932663906805,16.253658765982003
17.95677476744107,35.18780757393406
10.415140238906474,34.6467909087841
29.20565433122336,31.310770927975987
14.012320883778075,26.321779161426818
10.05586757354489,23.057919022123674
22.295023279924692,29.328187295658893
26.018622793007108,31.52308106803486
13.244056092382008,34.21532780579025
17.352551497160672,16.063979542943592
26.979797165121624,20.571647899655407
24.16654326924927,38.255259168485665
27.258758636738364,18.08644063079049
26.076610266597502,31.94296957407825
19.913032586876483,16.975734663049398
17.466764753996635,17.464133610724836
13.14078029864794,14.262760534442926
28.991850023753265,28.543684830504933
13.734106699118794,37.15421315486265
23.85009455073912,35.12684917122503
14.921521117413514,16.974181427449977
26.008651536930778,14.889966331621126
20.87652598670722,24.871057337214353
16.62599362542673,35.40959355106202
20.813035976153785,39.718270065592066
21.41054124413074,29.637397120052313
25.24350195478028,35.424035058954075
28.656652271370262,11.09472619659083
20.522504768910352,29.740292601941263
17.126088866973,39.558417266743895
10.126999531239578,34.829333603927466
17.41246696968277,10.010519313528322
11.807499941089992,33.37140467198322
21.407932929836228,15.888045657383422
25.999025243948036,19.45252495822077
21.418267269948466,37.13298192887323
22.302752934354025,32.54046055587196
22.66657359550822,16.495667575671987
20.224093650020823,10.975152092213715
20.752452282279833,10.685501872715667
14.961086063439833,12.349145116132435
23.369863737227703,13.865263423760066
28.379909712317474,20.199809648230616
14.154490857920937,28.894677545436352
22.335272269660994,39.37678042990894
17.18910078936061,20.76766071328831
20.21274109579836,15.54323859316653
14.738376780491123,27.967338374709893
21.790249870073733,17.60558799604292
21.993172490544133,10.874726261077587
13.101915933674363,19.15942134440765
22.030584038637308,20.042047892648725
